year,month,hour,time_range,death,injuries,Longitude,Latitude,total_people
2005,November,20,Evening,NA,1,-79.3640212329999,43.771746401,1
2005,November,NA,Night,NA,1,-79.325580536,43.7186400580001,1
2005,November,NA,Night,NA,1,-79.184896405,43.7648811020001,1
2005,November,21,Evening,NA,1,-79.184896405,43.7648811020001,1
2005,November,15,Afternoon,1,NA,-79.4427855879999,43.697296065,1
2005,November,NA,Night,NA,1,-79.2915159779999,43.7269136620001,1
2005,November,NA,Night,1,2,-79.536222003,43.753211287,3
2005,November,15,Afternoon,NA,1,-79.514730516,43.7672126890001,1
2005,November,23,Evening,NA,NA,-79.59988156,43.743996866,0
2005,November,12,Afternoon,1,NA,-79.593307463,43.7417808710001,1
2005,November,21,Evening,NA,NA,-79.321263914,43.6652788740001,0
2005,November,1,Night,NA,1,-79.52425741,43.755857587,1
2005,November,5,Night,NA,NA,-79.2212755859999,43.744610085,0
2005,November,NA,Night,NA,1,-79.335296461,43.762588817,1
2005,November,18,Evening,NA,1,-79.560233193,43.609490005,1
2005,November,21,Evening,NA,1,-79.368550155,43.658867498,1
2005,November,23,Evening,NA,1,-79.596495062,43.744059268,1
2005,November,14,Afternoon,1,NA,-79.4486664179999,43.6595780150001,1
2005,December,19,Evening,1,NA,-79.5406399179999,43.7715264870001,1
2005,December,3,Night,NA,1,-79.3871014429999,43.655007794,1
2005,December,NA,Night,NA,1,-79.518741914,43.7692318860001,1
2005,December,19,Evening,NA,1,-79.480268797,43.6833245060001,1
2005,December,3,Night,NA,1,-79.450528817,43.6762050190001,1
2005,December,23,Evening,NA,1,-79.378812645,43.6489561880001,1
2005,December,18,Evening,NA,1,-79.513772443,43.719813146,1
2005,December,16,Afternoon,NA,1,-79.189974805,43.7671113960001,1
2005,December,17,Afternoon,1,NA,-79.516692812,43.7518585810001,1
2005,December,NA,Night,NA,NA,-79.2437536479999,43.737651181,0
2005,December,NA,Night,1,6,-79.380706945,43.6521346910001,7
2005,December,18,Evening,NA,1,-79.313013474,43.751503024,1
2005,December,NA,Night,NA,NA,-79.392843237,43.647317586,0
2005,December,17,Afternoon,NA,1,-79.253214833,43.7356219820001,1
2005,December,23,Evening,NA,NA,-79.2135407769999,43.806299397,0
2006,January,NA,Night,NA,NA,-79.500367476,43.6892783800001,0
2006,January,4,Night,1,NA,-79.4473049859999,43.696332066,1
2006,January,NA,Night,NA,1,-79.303516795,43.79333669,1
2006,January,NA,Night,NA,1,-79.533964984,43.734733551,1
2006,January,21,Evening,NA,1,-79.513772443,43.719813146,1
2006,January,NA,Night,NA,NA,-79.270928071,43.6877671390001,0
2006,January,NA,Night,NA,1,-79.222090765,43.734200989,1
2006,January,19,Evening,NA,NA,-79.358685365,43.662429102,0
2006,January,NA,Night,NA,1,-79.391749252,43.712620304,1
2006,January,NA,Night,NA,1,-79.5597516349999,43.713413356,1
2006,January,19,Evening,NA,1,-79.344651358,43.7646457170001,1
2006,January,19,Evening,NA,1,-79.233852025,43.781781696,1
2006,January,15,Afternoon,NA,1,-79.3627214569999,43.651562991,1
2006,January,22,Evening,NA,1,-79.2773205839999,43.711301899,1
2006,January,15,Afternoon,NA,1,-79.514730516,43.7672126890001,1
2006,January,3,Night,NA,1,-79.450584017,43.676354518,1
2006,January,NA,Night,NA,NA,-79.212423085,43.8120999220001,0
2006,February,22,Evening,NA,1,-79.2915159779999,43.7269136620001,1
2006,February,19,Evening,NA,NA,-79.515457613,43.7578820850001,0
2006,February,3,Night,NA,3,-79.435529603,43.692379976,3
2006,February,23,Evening,1,1,-79.50172621,43.74505556,2
2006,February,13,Afternoon,NA,NA,-79.2115443759999,43.805553596,0
2006,February,13,Afternoon,NA,NA,-79.2115443759999,43.805553596,0
2006,February,3,Night,NA,1,-79.43973942,43.6589824110001,1
2006,February,2,Night,NA,NA,-79.43877832,43.651330801,0
2006,February,NA,Night,NA,1,-79.219756369,43.7610015050001,1
2006,February,12,Afternoon,NA,NA,-79.207412372,43.801801794,0
2006,February,11,Morning,NA,NA,-79.3622545589999,43.658253797,0
2006,February,22,Evening,NA,1,-79.360315364,43.6634226030001,1
2006,February,3,Night,NA,NA,-79.359231665,43.6637032030001,0
2006,February,NA,Night,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2006,February,22,Evening,NA,1,-79.304979749,43.687475024,1
2006,February,2,Night,NA,1,-79.419023527,43.655156,1
2006,March,15,Afternoon,NA,1,-79.52425741,43.755857587,1
2006,March,NA,Night,NA,2,-79.530285416,43.595234878,2
2006,March,15,Afternoon,NA,2,-79.5151092089999,43.747080974,2
2006,March,15,Afternoon,NA,1,-79.324608068,43.784817837,1
2006,March,22,Evening,NA,NA,-79.4571023079999,43.7246693550001,0
2006,March,NA,Night,NA,1,-79.51320989,43.7393845440001,1
2006,March,16,Afternoon,1,NA,-79.545216793,43.7478760810001,1
2006,March,18,Evening,1,NA,-79.2189016839999,43.7431770860001,1
2006,March,3,Night,NA,1,-79.271196006,43.7314294760001,1
2006,March,17,Afternoon,NA,1,-79.510393218,43.749211679,1
2006,March,18,Evening,NA,1,-79.2135407769999,43.806299397,1
2006,March,15,Afternoon,NA,NA,-79.21169897,43.800913694,0
2006,March,1,Night,NA,1,-79.4876543459999,43.706371253,1
2006,March,15,Afternoon,1,NA,-79.3737671549999,43.6672884060001,1
2006,March,1,Night,NA,1,-79.450584017,43.676354518,1
2006,March,3,Night,NA,1,-79.380706945,43.6521346910001,1
2006,March,NA,Night,NA,1,-79.393832339,43.653814593,1
2006,March,19,Evening,NA,1,-79.331986829,43.719439752,1
2006,March,22,Evening,1,2,-79.4909062839999,43.687569287,3
2006,March,23,Evening,1,NA,-79.5071485189999,43.7484638770001,1
2006,April,3,Night,NA,1,-79.6039050649999,43.74363176,1
2006,April,15,Afternoon,NA,NA,-79.271130521,43.7680170520001,0
2006,April,21,Evening,NA,1,-79.195420698,43.784825293,1
2006,April,3,Night,NA,1,-79.587620014,43.691443597,1
2006,April,NA,Night,NA,4,-79.2915159779999,43.7269136620001,4
2006,April,23,Evening,NA,1,-79.220951675,43.8056433,1
2006,April,18,Evening,NA,1,-79.603371188,43.757856754,1
2006,April,3,Night,NA,2,-79.536222003,43.753211287,2
2006,April,NA,Night,NA,1,-79.217145472,43.804289896,1
2006,April,22,Evening,NA,1,-79.330945777,43.7974712880001,1
2006,April,23,Evening,NA,1,-79.313611271,43.7447451270001,1
2006,April,21,Evening,NA,NA,-79.301932501,43.812132373,0
2006,April,22,Evening,NA,1,-79.330443476,43.7968040850001,1
2006,April,17,Afternoon,NA,NA,-79.231358372,43.8087197300001,0
2006,April,1,Night,1,NA,-79.325580536,43.7186400580001,1
2006,April,16,Afternoon,NA,NA,-79.501486095,43.741497242,0
2006,April,1,Night,NA,1,-79.526138712,43.7620755880001,1
2006,May,16,Afternoon,NA,1,-79.6042894779999,43.751127645,1
2006,May,17,Afternoon,NA,1,-79.226774056,43.729971791,1
2006,May,22,Evening,NA,1,-79.578941673,43.735344077,1
2006,May,21,Evening,NA,NA,-79.555923774,43.6906061920001,0
2006,May,2,Night,NA,1,-79.513772443,43.719813146,1
2006,May,16,Afternoon,NA,1,-79.4464539209999,43.6667239230001,1
2006,May,6,Morning,NA,1,-79.435355022,43.6441978920001,1
2006,May,23,Evening,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2006,May,22,Evening,NA,1,-79.3019531579999,43.7078380890001,1
2006,May,NA,Night,NA,2,-79.2814605149999,43.7482186550001,2
2006,May,5,Night,NA,NA,-79.5603622519999,43.695947479,0
2006,May,17,Afternoon,NA,NA,-79.5022635449999,43.716538246,0
2006,May,1,Night,NA,NA,-79.447934082,43.697834363,0
2006,May,19,Evening,NA,1,-79.258813936,43.789644068,1
2006,May,19,Evening,NA,1,-79.480268797,43.6833245060001,1
2006,May,23,Evening,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2006,May,3,Night,NA,NA,-79.3138673829999,43.7921758790001,0
2006,May,1,Night,NA,1,-79.483273979,43.6934246810001,1
2006,May,22,Evening,NA,NA,-79.513183845,43.7255266500001,0
2006,May,15,Afternoon,NA,NA,-79.29694436,43.7022662030001,0
2006,May,10,Morning,NA,NA,-79.4714578369999,43.7678229580001,0
2006,May,23,Evening,1,NA,-79.2156708479999,43.7605684010001,1
2006,May,17,Afternoon,NA,1,-79.194764304,43.7621233930001,1
2006,June,6,Morning,1,NA,-79.5072747629999,43.6954779690001,1
2006,June,4,Night,NA,1,-79.476740901,43.6816047120001,1
2006,June,12,Afternoon,1,NA,-79.3679019529999,43.647448887,1
2006,June,NA,Night,NA,2,-79.239764328,43.7186752980001,2
2006,June,21,Evening,1,1,-79.5022635449999,43.716538246,2
2006,June,3,Night,NA,NA,-79.5858125789999,43.75101978,0
2006,June,22,Evening,NA,NA,-79.6255321849999,43.7311965310001,0
2006,June,1,Night,NA,1,-79.50889297,43.601529527,1
2006,June,21,Evening,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2006,June,15,Afternoon,NA,1,-79.227530476,43.796142692,1
2006,June,NA,Night,NA,NA,-79.583797572,43.746809678,0
2006,June,23,Evening,NA,NA,-79.5642767849999,43.683985949,0
2006,June,19,Evening,NA,1,-79.348816515,43.6894121990001,1
2006,June,17,Afternoon,NA,1,-79.482055244,43.726666147,1
2006,June,NA,Night,NA,1,-79.29427821,43.8018072310001,1
2006,June,23,Evening,NA,NA,-79.29427821,43.8018072310001,0
2006,June,NA,Night,NA,1,-79.473921193,43.6875237950001,1
2006,June,12,Afternoon,1,NA,-79.224470974,43.802501697,1
2006,June,2,Night,NA,1,-79.383092247,43.6613701,1
2006,June,NA,Night,NA,2,-79.399921836,43.6579417,2
2006,June,20,Evening,NA,1,-79.368566755,43.6563308950001,1
2006,June,22,Evening,NA,1,-79.3491803159999,43.690380302,1
2006,June,19,Evening,NA,2,-79.219793672,43.795403793,2
2006,June,NA,Night,NA,1,-79.217562168,43.7981391920001,1
2006,June,NA,Night,NA,1,-79.375862051,43.6604366,1
2006,June,5,Night,NA,NA,-79.359301263,43.6609277000001,0
2006,July,NA,Night,1,1,-79.536222003,43.753211287,2
2006,July,21,Evening,NA,1,-79.379986644,43.6399724790001,1
2006,July,2,Night,1,1,-79.544848464,43.600866185,2
2006,July,3,Night,NA,1,-79.22792007,43.739977384,1
2006,July,10,Morning,NA,NA,5.6843418860808e-14,5.08888749034163e-14,0
2006,July,3,Night,NA,1,-79.508970644,43.722381946,1
2006,July,21,Evening,1,NA,-79.375861249,43.654946894,1
2006,July,20,Evening,2,NA,-79.226458215,43.829815098,2
2006,July,19,Evening,1,NA,-79.492014183,43.6879169860001,1
2006,July,NA,Night,1,2,-79.392070938,43.648846388,3
2006,July,22,Evening,NA,NA,-79.4848162659999,43.7383067750001,0
2006,July,23,Evening,NA,1,-79.2110685379999,43.762899899,1
2006,July,3,Night,NA,1,-79.2437536479999,43.737651181,1
2006,July,15,Afternoon,NA,1,-79.520674411,43.756757586,1
2006,July,2,Night,NA,NA,-79.3589209469999,43.793738755,0
2006,July,19,Evening,NA,1,-79.343590422,43.7074162800001,1
2006,August,17,Afternoon,NA,1,-79.1838141109999,43.773814493,1
2006,August,23,Evening,NA,1,-79.47645963,43.762695857,1
2006,August,18,Evening,NA,NA,-79.513408606,43.7451383690001,0
2006,August,19,Evening,NA,1,-79.2975537679999,43.720576167,1
2006,August,7,Morning,NA,NA,-79.4354050219999,43.640840089,0
2006,August,19,Evening,NA,2,-79.5804586209999,43.756868302,2
2006,August,23,Evening,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2006,September,NA,Night,NA,NA,-79.3073977779999,43.742640834,0
2006,September,20,Evening,NA,1,-79.353870641,43.7793609120001,1
2006,September,1,Night,NA,1,-79.241566452,43.7381408800001,1
2006,September,17,Afternoon,NA,1,-79.326422567,43.7735992200001,1
2006,September,21,Evening,NA,NA,-79.4700134879999,43.6921275810001,0
2006,September,NA,Night,NA,1,-79.205648619,43.764061994,1
2006,September,NA,Night,NA,1,-79.4464539209999,43.6667239230001,1
2006,September,NA,Night,NA,1,-79.533964984,43.734733551,1
2006,September,18,Evening,NA,NA,-79.4947324999999,43.6739879250001,0
2006,September,NA,Night,NA,1,-79.325580536,43.7186400580001,1
2006,September,22,Evening,1,NA,-79.3010361039999,43.8023141290001,1
2006,September,3,Night,1,NA,-79.4291231239999,43.6385780840001,1
2006,September,15,Afternoon,NA,1,-79.232033751,43.759332199,1
2006,September,22,Evening,NA,1,-79.358143664,43.6611945000001,1
2006,September,NA,Night,NA,1,-79.500577113,43.7622397740001,1
2006,September,22,Evening,1,NA,-79.569704229,43.7587629130001,1
2006,September,12,Afternoon,NA,NA,-79.350862111,43.687966192,0
2006,September,5,Night,NA,1,-79.4332663219999,43.637740484,1
2006,October,23,Evening,NA,NA,-79.446506831,43.7156154570001,0
2006,October,3,Night,NA,1,-79.294724683,43.7626345300001,1
2006,October,13,Afternoon,NA,2,-79.5601537749999,43.648638211,2
2006,October,3,Night,NA,2,-79.508637944,43.720977846,2
2006,October,4,Night,NA,2,-79.350731594,43.6777899570001,2
2006,October,18,Evening,NA,1,-79.513183845,43.7255266500001,1
2006,October,3,Night,NA,1,-79.3362457269999,43.714418364,1
2006,October,21,Evening,1,1,-79.3006163639999,43.7197980660001,2
2006,October,NA,Night,NA,1,-79.337202925,43.7165682580001,1
2006,October,18,Evening,NA,2,-79.253485551,43.7743924700001,2
2006,October,4,Night,NA,2,-79.441802993,43.6949867700001,2
2006,October,22,Evening,NA,NA,-79.546842592,43.7466581800001,0
2006,October,1,Night,NA,1,-79.3921757379999,43.647450787,1
2006,October,1,Night,NA,1,-79.35092127,43.658632498,1
2006,October,2,Night,NA,NA,-79.360471462,43.6606598000001,0
2006,October,21,Evening,NA,NA,-79.4937485029999,43.671669933,0
2006,October,3,Night,NA,1,-79.193329996,43.7853393930001,1
2006,October,2,Night,1,NA,-79.38660834,43.648634288,1
2006,October,20,Evening,NA,2,-79.3644467569999,43.655612395,2
2006,October,NA,Night,NA,NA,-79.181572683,43.793316293,0
2006,October,2,Night,NA,1,-79.244736158,43.744784778,1
2006,November,NA,Night,NA,NA,-79.4809574029999,43.67814552,0
2006,November,19,Evening,NA,1,-79.4410149549999,43.720123657,1
2006,November,NA,Night,NA,1,-79.5895326,43.75592558,1
2006,November,3,Night,NA,4,-79.4005902329999,43.647885387,4
2006,November,1,Night,NA,1,-79.4714578369999,43.7678229580001,1
2006,November,17,Afternoon,NA,1,-79.3590771629999,43.660344599,1
2006,November,16,Afternoon,NA,1,-79.5151092089999,43.747080974,1
2006,November,19,Evening,1,NA,-79.228632074,43.8094145260001,1
2006,November,NA,Night,NA,NA,-79.450528817,43.6762050190001,0
2006,November,14,Afternoon,NA,1,-79.598238982,43.7228104650001,1
2006,November,18,Evening,NA,NA,-79.3793664469999,43.6541862930001,0
2006,November,21,Evening,NA,NA,-79.5072677429999,43.7174159460001,0
2006,November,23,Evening,NA,1,-79.397630534,43.644944684,1
2006,November,16,Afternoon,NA,2,-79.4769389139999,43.6302984100001,2
2006,November,19,Evening,NA,1,-79.226748878,43.8119796390001,1
2006,November,5,Night,NA,1,-79.2915159779999,43.7269136620001,1
2006,December,3,Night,1,NA,-79.393760036,43.642772182,1
2006,December,16,Afternoon,NA,NA,-79.358066134,43.7908202360001,0
2006,December,21,Evening,NA,1,-79.217145472,43.804289896,1
2006,December,22,Evening,NA,1,-79.509597645,43.7248922460001,1
2006,December,2,Night,NA,1,-79.19975947,43.8019689920001,1
2006,December,17,Afternoon,NA,2,-79.516692812,43.7518585810001,2
2006,December,22,Evening,NA,1,-79.3070650019999,43.8006584190001,1
2006,December,1,Night,NA,NA,-79.205648619,43.764061994,0
2006,December,19,Evening,NA,2,-79.195420698,43.784825293,2
2006,December,NA,Night,1,NA,-79.387405341,43.653138492,1
2006,December,NA,Night,NA,2,-79.38635254,43.648000387,2
2006,December,23,Evening,NA,1,-79.516162013,43.7598327860001,1
2006,December,21,Evening,NA,1,-79.5745369749999,43.728162264,1
2006,December,23,Evening,NA,1,-79.512732017,43.751475482,1
2006,December,20,Evening,NA,1,-79.525931554,43.70054487,1
2006,December,18,Evening,1,NA,-79.518811413,43.761912587,1
2006,December,1,Night,NA,2,-79.262114912,43.7259261900001,2
2006,December,5,Night,NA,2,-79.381358446,43.6573980970001,2
2007,January,1,Night,NA,1,-79.225236175,43.759829605,1
2007,January,23,Evening,NA,1,-79.601464331,43.699741891,1
2007,January,14,Afternoon,1,NA,-79.228207574,43.799988193,1
2007,January,23,Evening,NA,1,-79.528273844,43.704558954,1
2007,January,NA,Night,NA,1,-79.3768282459999,43.6411486800001,1
2007,January,23,Evening,NA,1,-79.4714578369999,43.7678229580001,1
2007,January,16,Afternoon,NA,1,-79.572913079,43.718758547,1
2007,January,21,Evening,NA,1,-79.358685365,43.662429102,1
2007,January,NA,Night,1,1,-79.324484438,43.712359974,2
2007,January,20,Evening,NA,NA,5.6843418860808e-14,5.08888749034163e-14,0
2007,January,20,Evening,NA,NA,5.6843418860808e-14,5.08888749034163e-14,0
2007,January,9,Morning,1,NA,-79.267233307,43.7822453520001,1
2007,January,2,Night,NA,2,-79.38916554,43.649453689,2
2007,January,21,Evening,NA,NA,-79.184896405,43.7648811020001,0
2007,January,16,Afternoon,NA,NA,-79.365488057,43.658167797,0
2007,January,2,Night,NA,1,-79.552933794,43.7514449870001,1
2007,January,16,Afternoon,NA,1,-79.287579884,43.727781464,1
2007,January,20,Evening,NA,1,-79.211198385,43.8118543190001,1
2007,February,NA,Night,1,2,-79.227928645,43.7224327970001,3
2007,February,8,Morning,NA,1,-79.433570705,43.692794276,1
2007,February,21,Evening,NA,1,-79.248507512,43.7119420080001,1
2007,February,1,Night,NA,NA,-79.187043908,43.771012495,0
2007,February,1,Night,NA,NA,-79.360365695,43.7282451200001,0
2007,March,20,Evening,NA,1,-79.372348851,43.6515503910001,1
2007,March,NA,Night,NA,1,-79.427358224,43.638955883,1
2007,March,3,Night,NA,NA,-79.4380663109999,43.685549493,0
2007,March,2,Night,NA,1,-79.300556252,43.688447124,1
2007,March,5,Night,NA,1,-79.552933794,43.7514449870001,1
2007,March,20,Evening,NA,NA,-79.275680725,43.812927486,0
2007,March,20,Evening,NA,1,-79.185663006,43.766618301,1
2007,March,NA,Night,1,NA,-79.548332191,43.748790082,1
2007,March,5,Night,1,1,-79.4427855879999,43.697296065,2
2007,March,21,Evening,NA,1,-79.289848988,43.776950234,1
2007,March,2,Night,NA,NA,-79.509597645,43.7248922460001,0
2007,March,NA,Night,NA,1,-79.343590422,43.7074162800001,1
2007,March,19,Evening,NA,1,-79.5163309129999,43.751892281,1
2007,March,20,Evening,NA,1,-79.387405341,43.653138492,1
2007,April,17,Afternoon,1,NA,-79.369550859,43.668173708,1
2007,April,20,Evening,NA,1,-79.433127022,43.6413088890001,1
2007,April,15,Afternoon,1,NA,-79.587090092,43.7536173830001,1
2007,April,14,Afternoon,NA,1,-79.507463065,43.6030231340001,1
2007,April,17,Afternoon,NA,1,-79.536222003,43.753211287,1
2007,April,NA,Night,NA,NA,-79.514109715,43.755453984,0
2007,April,NA,Night,NA,NA,-79.513183845,43.7255266500001,0
2007,April,NA,Night,NA,1,-79.514109715,43.755453984,1
2007,April,22,Evening,1,NA,-79.354325471,43.6650708070001,1
2007,April,23,Evening,NA,1,-79.347442411,43.6857684890001,1
2007,April,3,Night,1,NA,-79.527665341,43.7166850460001,1
2007,April,20,Evening,NA,1,-79.5978145619999,43.7411892700001,1
2007,April,NA,Night,NA,NA,-79.5113426189999,43.750118082,0
2007,April,10,Morning,NA,1,-79.5047096439999,43.7157375460001,1
2007,April,22,Evening,NA,1,-79.510393218,43.749211679,1
2007,May,20,Evening,NA,2,-79.5154305149999,43.763226887,2
2007,May,16,Afternoon,NA,2,-79.5113426189999,43.750118082,2
2007,May,3,Night,NA,1,-79.516192452,43.700154565,1
2007,May,2,Night,NA,1,-79.532382899,43.7491733790001,1
2007,May,22,Evening,NA,1,-79.518741914,43.7692318860001,1
2007,May,22,Evening,NA,NA,-79.211006195,43.817902056,0
2007,May,NA,Night,1,NA,-79.1794872879999,43.8042764910001,1
2007,May,2,Night,NA,NA,-79.317686239,43.6846309200001,0
2007,May,NA,Night,NA,1,-79.403160935,43.657359699,1
2007,May,18,Evening,NA,1,-79.360471462,43.6606598000001,1
2007,May,14,Afternoon,1,NA,-79.3888365609999,43.708696519,1
2007,May,2,Night,1,NA,-79.4013238329999,43.649678489,1
2007,May,13,Afternoon,NA,NA,-79.520358713,43.768821184,0
2007,May,4,Night,1,1,-79.540092696,43.7417996770001,2
2007,May,14,Afternoon,1,NA,-79.518811413,43.761912587,1
2007,May,19,Evening,NA,1,-79.3433360189999,43.73718331,1
2007,May,1,Night,NA,1,-79.360238462,43.660077099,1
2007,May,22,Evening,NA,NA,-79.518741914,43.7692318860001,0
2007,May,22,Evening,NA,NA,-79.518741914,43.7692318860001,0
2007,June,NA,Night,NA,1,-79.326201404,43.8117805370001,1
2007,June,NA,Night,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2007,June,22,Evening,NA,1,-79.495685597,43.676197818,1
2007,June,12,Afternoon,NA,1,-79.448620723,43.723286455,1
2007,June,NA,Night,NA,NA,-79.514730516,43.7672126890001,0
2007,June,15,Afternoon,1,3,-79.387405341,43.653138492,4
2007,June,15,Afternoon,NA,1,-79.195420698,43.784825293,1
2007,June,3,Night,NA,NA,-79.514730516,43.7672126890001,0
2007,June,15,Afternoon,NA,NA,-79.5653762059999,43.6743340240001,0
2007,June,16,Afternoon,NA,2,-79.510393218,43.749211679,2
2007,June,23,Evening,NA,1,-79.387405341,43.653138492,1
2007,June,22,Evening,NA,1,-79.4988128849999,43.6844724910001,1
2007,June,18,Evening,NA,1,-79.510393218,43.749211679,1
2007,June,17,Afternoon,NA,NA,-79.214324689,43.815423648,0
2007,June,2,Night,NA,1,-79.212459197,43.8187708620001,1
2007,July,2,Night,NA,NA,-79.2437536479999,43.737651181,0
